user_id,year,month,monthly_income,monthly_spending,total_transactions
U0060,2015,4,28823.886514728616,21059.695698779688,27
U0060,2015,5,18611.654670993983,21981.25674812846,60
U0060,2015,6,30371.0331537375,17565.65849370522,46
U0060,2015,7,27290.37357262905,8923.212298041179,40
U0060,2015,8,31199.76374951063,17654.688670831223,63
U0060,2015,9,49178.47550582987,24870.99990053101,39
U0060,2015,10,32891.04738374713,17529.66056578428,19
U0060,2015,11,32973.804309720625,15854.894147511906,63
U0060,2015,12,28551.37024731336,25013.258429669022,70
U0060,2016,1,27663.142777961995,13214.676304519764,45
U0060,2016,2,38464.46458973966,17829.29317146488,76
U0060,2016,3,37134.01574472741,17759.520123222992,45
U0060,2016,4,28352.670836332938,6890.052191597641,77
U0060,2016,5,21708.384668279465,14743.037472544029,34
U0060,2016,6,43246.96667831591,19904.075413951792,28
U0060,2016,7,23599.283141164677,21751.561532677424,51
U0060,2016,8,31069.07079341875,23261.34895395582,33
U0060,2016,9,25833.83889245738,26796.81838045732,51
U0060,2016,10,25696.972353693283,23530.820989581134,32
U0060,2016,11,39526.18315179937,27850.652943829376,12
U0060,2016,12,27516.5403637616,15011.098121865685,11
U0060,2017,1,29323.650080401156,23409.015343227587,79
U0060,2017,2,33749.73699495272,22971.673948145257,39
U0060,2017,3,46357.032799348286,15686.306159637597,17
U0060,2017,4,23727.77324667999,7967.1950196826265,71
U0060,2017,5,17121.664177450566,25412.097907602558,45
U0060,2017,6,23209.496775659376,13160.818496629372,79
U0060,2017,7,36183.91500015442,20251.821531272257,19
U0060,2017,8,39559.154865722856,24594.218908734492,12
U0060,2017,9,35809.45235446728,24345.72729930636,57
U0060,2017,10,35012.457497428884,25996.634998697584,41
U0060,2017,11,36485.743250036,20292.277530219846,31
U0060,2017,12,17931.522588663607,20480.248850186454,68
U0060,2018,1,17942.893192576335,18444.344050976208,44
U0060,2018,2,28394.344313811525,20198.182435871615,71
U0060,2018,3,17359.06782327172,37379.55680263148,66
U0060,2018,4,14250.014227632286,20519.148378012083,51
U0060,2018,5,27446.79274023276,23780.863147289398,70
U0060,2018,6,31944.75868350873,18220.021156724008,74
U0060,2018,7,35097.3094386278,21384.684078295846,11
U0060,2018,8,27608.425528800668,22876.541299961023,37
U0060,2018,9,53381.23228070769,23403.776524719004,77
U0060,2018,10,33783.21049236187,11350.8648118397,15
U0060,2018,11,14085.903455259515,15853.047976088405,34
U0060,2018,12,23435.575004430655,19671.506135039457,30
U0060,2019,1,32797.92193448067,18595.231576734746,17
U0060,2019,2,38611.569396932406,26162.757568471185,46
U0060,2019,3,14228.078794772815,27073.1830141724,41
U0060,2019,4,30709.75345108127,21684.917966909114,31
U0060,2019,5,32460.444365692165,32056.89762416943,59
U0060,2019,6,13436.766684378692,8110.363651721185,50
U0060,2019,7,34425.37997605827,20991.909951005913,54
U0060,2019,8,27935.293361840944,17853.375062913245,20
U0060,2019,9,32702.745424224067,13259.87544945385,38
U0060,2019,10,40630.73572104089,22751.27190813577,55
U0060,2019,11,29817.44503981434,22583.409774073603,13
U0060,2019,12,27883.525310586945,19270.537560977562,68
U0060,2020,1,33746.10165267769,28419.46191390403,31
U0060,2020,2,19710.128161319477,17689.278855638186,75
U0060,2020,3,25109.566535041453,18034.482037982554,40
U0060,2020,4,20668.360289129945,14610.704333269729,71
U0060,2020,5,50939.39807786401,15395.649633154244,55
U0060,2020,6,35546.075687274235,22239.8721253742,42
U0060,2020,7,26455.586338079498,22990.630970470444,75
U0060,2020,8,29148.6898940077,29046.58991510342,46
U0060,2020,9,32176.888740774848,14715.411296527056,77
U0060,2020,10,12769.108291729452,25083.607045818826,42
U0060,2020,11,17234.281960120443,9892.552542596775,33
U0060,2020,12,27930.710570457988,20822.592479833416,14
U0060,2021,1,32682.934675414435,27052.978800513298,78
U0060,2021,2,21960.28685836925,19617.417072032844,56
U0060,2021,3,30302.705069057996,33161.919035773404,40
U0060,2021,4,34805.17977771065,16109.603541872792,62
U0060,2021,5,18615.46656091346,13560.975225651307,55
U0060,2021,6,36729.21226038672,21888.042638635674,31
U0060,2021,7,34434.76339006611,21298.8954419049,51
U0060,2021,8,35128.772699677356,18272.09102041324,22
U0060,2021,9,10524.864642896024,22314.982393839422,49
U0060,2021,10,28653.11246855798,11233.649131507236,57
U0060,2021,11,28956.177888008166,23283.078854226984,36
U0060,2021,12,40826.83780054173,25899.301811528505,76
U0060,2022,1,23507.401245388915,20740.50870023104,71
U0060,2022,2,18744.675563087327,31745.232774405635,56
U0060,2022,3,27279.19644682756,23733.18249321891,57
U0060,2022,4,6918.029098330738,10741.207634729535,73
U0060,2022,5,25329.4759687346,24511.73203965461,56
U0060,2022,6,31973.24771936058,24955.91637499601,19
U0060,2022,7,38142.171864797296,22293.9806569718,38
U0060,2022,8,24504.753418783424,24027.824827522687,26
U0060,2022,9,29006.78835972309,15096.542028324055,27
U0060,2022,10,26803.66228990043,15226.242165774562,64
U0060,2022,11,28840.574295914907,28023.752441311903,14
U0060,2022,12,25365.381315400504,35081.12249686715,39
U0060,2023,1,27549.13364137216,23388.40803865105,57
U0060,2023,2,40761.443529974065,17203.0677231819,72
U0060,2023,3,26036.077102804386,16462.462305498415,36
U0060,2023,4,36839.36756210047,27359.7049810843,25
U0060,2023,5,27313.97630807896,23013.031896826218,70
U0060,2023,6,30787.832779945,17100.3185512456,20
U0060,2023,7,35458.07877798114,17350.270197001824,16
U0060,2023,8,26830.445632803403,30652.60185713983,69
U0060,2023,9,23855.1996746005,20636.014918856443,46
U0060,2023,10,30478.562917917214,20277.2476204322,51
U0060,2023,11,23417.753184716494,31261.428038820464,57
U0060,2023,12,25164.067691602027,20252.707231604556,21
U0060,2024,1,30594.033934829644,17048.96318857809,61
U0060,2024,2,32720.830073185312,1439.742151668397,54
U0060,2024,3,38105.70436992507,13167.306063933283,76
U0060,2024,4,24231.234274982173,15006.95769094447,46
U0060,2024,5,25843.387418387883,28245.6364232105,33
U0060,2024,6,25518.34999627954,27052.65000601224,50
U0060,2024,7,24498.5686584801,18331.512001877967,49
U0060,2024,8,21500.355012056163,25758.447856927778,66
U0060,2024,9,39045.51556834374,18665.711369087883,57
U0060,2024,10,31303.12615643859,14189.188841694735,65
U0060,2024,11,34693.16902588355,18497.606351048245,49
U0060,2024,12,25054.677910517563,18779.922897704484,33
U0061,2015,1,26614.715923000906,19931.85027635061,73
U0061,2015,2,39101.553490323124,17896.580238803766,23
U0061,2015,3,30657.652011452556,23153.73183643183,33
U0061,2015,4,13427.500475188996,21468.76527307988,78
U0061,2015,5,35588.53718647492,15434.704639793357,65
U0061,2015,6,39751.28413798546,12155.754460383698,37
U0061,2015,7,22528.65303951418,9921.250902214226,55
U0061,2015,8,25823.083926947,21961.53568847999,20
U0061,2015,9,24776.849789261076,16836.257638380423,73
U0061,2015,10,28996.266295071182,25323.482288635307,13
U0061,2015,11,26500.686807866783,17174.80575965725,20
U0061,2015,12,38712.98327186199,29650.107481802625,40
U0061,2016,1,12341.529201960973,27013.984721743556,41
U0061,2016,2,28911.836548468535,11185.226797223815,29
U0061,2016,3,24453.138067117026,23504.348386407917,73
U0061,2016,4,31401.722598380205,22740.586873378958,37
U0061,2016,5,29191.40005474879,10996.430182455775,53
U0061,2016,6,37610.2245172899,13404.08625456253,51
U0061,2016,7,20480.341684016625,17662.715051219875,39
U0061,2016,8,24059.55028990928,21074.72408783851,61
U0061,2016,9,25328.15223699657,31371.59825822192,14
U0061,2016,10,33673.001904597826,23655.324285276707,47
U0061,2016,11,36891.51746254996,31216.609491930587,25
U0061,2016,12,44253.765928602166,32890.21056107669,38
U0061,2017,1,35274.57725831647,13568.825055441128,66
U0061,2017,2,37675.1081495806,18512.26496874565,15
U0061,2017,3,20847.41740655146,17295.255394145694,46
U0061,2017,4,37731.68042920621,20402.915946864436,16
U0061,2017,5,29215.428763426688,15439.372634804176,25
U0061,2017,6,42975.197157977556,28597.653812568402,75
U0061,2017,7,30033.11128485841,19077.419267847552,33
U0061,2017,8,38709.739515361005,26816.968539412137,12
U0061,2017,9,36865.30818029295,16604.278170667654,42
U0061,2017,10,24863.711697428906,19619.252879645494,51
U0061,2017,11,23509.049866191,14681.42148953047,31
U0061,2017,12,29335.63397860247,32447.405050129128,39
U0061,2018,1,17133.41627522078,20450.268196137622,42
U0061,2018,2,33933.01161883639,21531.054500669135,25
U0061,2018,3,34934.711211481816,33301.018833899834,35
U0061,2018,4,29780.185988386896,16566.49014415619,19
U0061,2018,5,31521.96523824624,30682.764454881442,46
U0061,2018,6,30450.685669524482,29700.573769442297,16
U0061,2018,7,30170.390108792748,21463.739105004828,16
U0061,2018,8,21803.97765485746,21930.79296964232,50
U0061,2018,9,49555.45046454863,20378.03196691795,68
U0061,2018,10,23411.65828071904,23236.959574571305,29
U0061,2018,11,20909.00248954165,20925.946817121156,59
U0061,2018,12,47937.58252081128,22409.158393473754,39
U0061,2019,1,46002.98757212998,12990.902933234953,49
U0061,2019,2,25607.95705909238,16110.309468554238,20
U0061,2019,3,30200.55159123993,19381.279261478227,79
U0061,2019,4,29898.315961391563,24080.87421314687,16
U0061,2019,5,22345.500407987358,21973.05112582931,12
U0061,2019,6,39443.24831599089,20851.18414795117,22
U0061,2019,7,31430.136062066926,14932.042639058815,17
U0061,2019,8,36571.27437647174,15002.988241077508,56
U0061,2019,9,38616.35014329548,24104.847686272038,15
U0061,2019,10,34029.48784206211,18958.842711957157,52
U0061,2019,11,35767.86892262641,20877.89120720797,73
U0061,2019,12,40273.00643967079,31622.853798259326,14
U0061,2020,1,20346.906084828996,18201.71234588479,34
U0061,2020,2,37862.47745036334,12528.585974373573,60
U0061,2020,3,31288.35582865289,18805.9016742046,44
U0061,2020,4,32547.066368514883,13475.57997728484,33
U0061,2020,5,25103.85738501255,16100.885650958022,44
U0061,2020,6,28415.992825053236,24304.123965529026,55
U0061,2020,7,25611.11948621181,18806.039369150894,37
U0061,2020,8,37790.84614921257,17109.211811861576,69
U0061,2020,9,33417.75540507516,23112.354299321207,78
U0061,2020,10,38411.54060521504,13054.488529180471,79
U0061,2020,11,28810.17806526818,14311.271625032841,58
U0061,2020,12,21963.29539191603,25413.367347368807,51
U0061,2021,1,27004.707239190608,35125.416154732455,74
U0061,2021,2,37307.12764239496,17508.062318330405,28
U0061,2021,3,26933.349917147723,16306.03091901888,34
U0061,2021,4,38794.46379751517,16631.695017058373,32
U0061,2021,5,43713.05194101562,15173.559379404802,37
U0061,2021,6,28300.450723612146,21532.98900973027,52
U0061,2021,7,26302.43183281713,12464.389536004945,65
U0061,2021,8,26420.603139560786,23143.97258351701,69
U0061,2021,9,37670.679603074765,15862.24931737069,31
U0061,2021,10,21994.8937814731,13970.241392321372,54
U0061,2021,11,24803.467019273154,15972.58186934629,74
U0061,2021,12,18267.29957962342,34110.858908521026,28
U0061,2022,1,37953.216166646635,16871.450661843366,47
U0061,2022,2,10528.173895329302,2739.4355068222317,75
U0061,2022,3,29829.44057528635,19653.254893094792,54
U0061,2022,4,27223.50589637373,13009.100659535658,36
U0061,2022,5,36967.74598443743,22101.70397167494,63
U0061,2022,6,26894.20108795041,16325.55709207375,46
U0061,2022,7,14093.273359484048,21208.297065004426,44
U0061,2022,8,23450.408797142067,23258.408049407863,26
U0061,2022,9,22182.67374906985,23213.059764470032,61
U0061,2022,10,34917.68317718403,18183.014240484208,57
U0061,2022,11,17405.26754326668,17978.4349892761,18
U0061,2022,12,20546.511007028817,32997.41967167896,79
U0061,2023,1,33201.02275377062,27637.13894345077,17
U0061,2023,2,30179.041561816357,18391.314643286132,28
U0061,2023,3,32057.085466260673,16429.286793938794,58
U0061,2023,4,30376.996848713585,17015.166215721903,57
U0061,2023,5,34309.67618365652,27746.631798259703,79
U0061,2023,6,16378.425463645262,24653.646204671513,36
U0061,2023,7,15268.950017860216,14403.546748792618,18
U0061,2023,8,34099.61055111232,18061.496581131712,24
U0061,2023,9,24172.59312395073,20447.3630396208,16
U0061,2023,10,35489.395308649655,7784.727364062498,72
U0061,2023,11,41010.89281404578,25565.743170127844,15
U0061,2023,12,44816.79207310702,33671.00536626529,46
U0061,2024,1,23662.59413246357,18979.828718674707,68
U0061,2024,2,32797.83297757585,13490.534569782429,49
U0061,2024,3,34626.398614682395,20153.068835925813,72
U0061,2024,4,35647.99233076364,20761.041450551067,65
U0061,2024,5,33465.05519352915,18735.386102239387,15
U0061,2024,6,36427.54950904041,19765.07860036921,46
U0061,2024,7,40117.42703468508,18513.094818440826,50
U0061,2024,8,29363.14892093862,15543.748886832776,16
U0061,2024,9,25886.3485575768,13459.34529706355,12
U0061,2024,10,26394.5962368041,21212.907115441318,74
U0061,2024,11,35041.947657387565,14283.085402616854,28
U0061,2024,12,26762.645970855647,24580.250012131713,69
U0062,2015,1,38205.57027380001,17571.564072404166,48
U0062,2015,2,32871.45446420951,18690.378323904708,47
U0062,2015,3,40976.88506364452,8916.893683092772,26
U0062,2015,4,30874.600772591228,18042.662471694508,26
U0062,2015,5,35866.61618081114,5914.53868755174,75
U0062,2015,6,35359.60876408391,22620.742603329287,12
U0062,2015,7,23898.61416587477,26172.850770157747,13
U0062,2015,8,38024.45435972821,27282.76133035215,21
U0062,2015,9,29163.111213837776,18034.407370805493,68
U0062,2015,10,21497.68134689303,19394.208774098963,51
U0062,2015,11,39487.661500011316,16266.632650673677,13
U0062,2015,12,19764.92771646348,26703.72136650301,75
U0062,2016,1,18352.622846213977,31391.366255279234,45
U0062,2016,2,46085.994274614895,25473.35094921556,32
U0062,2016,3,31477.255487169587,18845.90613832202,55
U0062,2016,4,22762.91510567889,14558.269002904242,60
U0062,2016,5,32943.39061728681,14038.009796257911,57
U0062,2016,6,34039.13576721142,10234.84512643112,23
U0062,2016,7,36675.3896911764,24959.053264038866,36
U0062,2016,8,12442.88399621326,18738.520107437627,56
U0062,2016,9,19446.004189867534,17615.515417423052,57
U0062,2016,10,35628.03263931237,16953.519139255986,75
U0062,2016,11,28340.823508824535,25801.327632490877,11
U0062,2016,12,22024.665738528638,27408.246340974576,42
U0062,2017,1,45609.15643472557,27320.202700270816,72
U0062,2017,2,34967.071370659796,13048.500360966025,48
U0062,2017,3,39963.01140067069,18908.50414422736,74
U0062,2017,4,26263.175862502296,21921.04982852806,51
U0062,2017,5,38963.51065375223,13575.78659171403,10
U0062,2017,6,30992.18730436001,31761.930206840032,73
U0062,2017,7,23338.184064680758,19481.8354513263,17
U0062,2017,8,30078.817008119975,17915.601184623025,30
U0062,2017,9,28438.63531611004,23519.059883283106,56
U0062,2017,10,42354.699646394096,24336.645185968773,37
U0062,2017,11,29049.227597339905,30602.794497116607,17
U0062,2017,12,12995.37726835235,26063.473598229757,15
U0062,2018,1,37578.00962260668,14783.952775892123,54
U0062,2018,2,40350.88152278079,19773.545757204945,39
U0062,2018,3,47820.64076984686,17828.03406557631,77
U0062,2018,4,21585.829210796666,17203.55449677084,52
U0062,2018,5,24965.833107548606,8578.083875146425,67
U0062,2018,6,29210.65440409247,21641.24594897228,50
U0062,2018,7,42027.963044127646,22819.788558729,11
U0062,2018,8,36469.329258992206,14569.818857917795,61
U0062,2018,9,21804.956286554065,21547.239330325458,37
U0062,2018,10,22520.541079275623,10721.30414218451,47
U0062,2018,11,30773.310215759844,12614.504098754487,38
U0062,2018,12,34147.72593002638,12855.91590539936,39
U0062,2019,1,31910.577587443557,30907.58134120437,73
U0062,2019,2,35021.06663088927,15379.109589335349,61
U0062,2019,3,24264.507545429882,26002.28027749342,55
U0062,2019,4,26964.11449693186,29723.665039681488,12
U0062,2019,5,18741.45292577312,24132.439064298378,59
U0062,2019,6,47650.1382376773,12913.360071646342,18
U0062,2019,7,32720.21594387602,8920.900640943053,46
U0062,2019,8,32417.27545183963,21390.635490925153,67
U0062,2019,9,42971.66798051785,25853.691442919648,79
U0062,2019,10,29427.93288165127,13444.470774650532,22
U0062,2019,11,25880.32686092208,21580.33919573869,55
U0062,2019,12,22561.937386432757,23713.87041248804,19
U0062,2020,1,27686.1391788882,16758.667763062447,76
U0062,2020,2,18910.238840439673,14475.682515063912,42
U0062,2020,3,43588.71449184766,12563.516221961661,74
U0062,2020,4,28329.504842765396,18325.361032773915,33
U0062,2020,5,16862.423008126723,24441.002360919487,10
U0062,2020,6,40537.09982937475,27588.127395943447,76
U0062,2020,7,23890.768627289002,19454.50297097589,23
U0062,2020,8,23108.288921054056,10828.448751388292,13
U0062,2020,9,6744.915272274191,19693.004766256257,59
U0062,2020,10,23970.83246533698,17889.71274805516,38
U0062,2020,11,34819.62782729537,25154.140409106807,43
U0062,2020,12,40461.83923975802,25576.89817600663,15
U0062,2021,1,29153.23475703855,21990.987250137387,25
U0062,2021,2,6940.697023639359,8285.086565539585,41
U0062,2021,3,31521.48191056236,21129.14203575215,34
U0062,2021,4,18384.705496892133,16550.89249476954,42
U0062,2021,5,45069.396314272,19150.117421936902,20
U0062,2021,6,24256.571750930267,19236.504078325677,64
U0062,2021,7,24656.952217804894,17264.345872861337,15
U0062,2021,8,33899.855978347405,22025.09922530634,44
U0062,2021,9,27908.789320722964,31660.410491864666,27
U0062,2021,10,31516.69422225964,17965.333334320734,40
U0062,2021,11,21467.736181238593,26384.409342445007,52
U0062,2021,12,38903.05707678935,20569.961433597837,73
U0062,2022,1,44353.247876114576,19560.27682033295,47
U0062,2022,2,41674.647577710755,17114.694549528533,20
U0062,2022,3,45857.11464980256,11716.068596241246,45
U0062,2022,4,29748.60520031906,25784.58221610687,14
U0062,2022,5,35765.607800943326,22913.746860362695,50
U0062,2022,6,37852.36424759793,20478.226453733972,26
U0062,2022,7,23943.100123166027,30865.233713193866,35
U0062,2022,8,24814.278641126784,13034.60805850298,78
U0062,2022,9,33914.71232740454,26982.59147795698,73
U0062,2022,10,19846.88302410527,22804.39354808025,79
U0062,2022,11,25780.504950428647,20738.67620972642,45
U0062,2022,12,23308.77568232166,11109.131610848317,35
U0062,2023,1,21502.169054286467,24508.39784610035,10
U0062,2023,2,33843.664883914724,26879.348992445874,20
U0062,2023,3,43112.35864157793,10615.899015942698,62
U0062,2023,4,42258.9100328672,16781.33171974171,66
U0062,2023,5,20526.55424922194,11223.450640329253,53
U0062,2023,6,33732.27926906709,18902.965955741685,54
U0062,2023,7,31868.30683587607,17453.974043564915,45
U0062,2023,8,33776.22429991379,2788.2179234974833,12
U0062,2023,9,21858.92697054735,13446.648574598008,25
U0062,2023,10,21491.472814992,17564.7585307224,71
U0062,2023,11,32352.310006122785,31971.349745641524,39
U0062,2023,12,42496.821884725505,22636.90451710555,23
U0062,2024,1,27970.96667565613,24011.403910157285,13
U0062,2024,2,37571.42656347419,18537.961212813407,25
U0062,2024,3,28667.342275917777,24973.814857380843,36
U0062,2024,4,40299.297009589594,15667.372793976469,39
U0062,2024,5,34644.55519451421,13647.64623380698,30
U0062,2024,6,33492.13877225317,15467.75009378535,39
U0062,2024,7,31819.19635255556,20225.967980651778,79
U0062,2024,8,30661.254174770933,21910.611455576593,29
U0062,2024,9,31194.568689717093,20459.650452940197,48
U0062,2024,10,35969.75260534939,19991.13430353824,65
U0062,2024,11,17776.004442689074,19365.143129429787,55
U0062,2024,12,44349.707225468155,28909.23911152891,25
U0063,2015,1,41206.19385454742,24259.413904849815,15
U0063,2015,2,30808.388485245086,17116.39199593628,48
U0063,2015,3,39736.70826373282,23835.967311836284,66
U0063,2015,4,24724.028726967368,15402.616212108445,15
U0063,2015,5,32192.61093232204,28989.32442104565,69
U0063,2015,6,37200.84168200463,22993.25072356648,30
U0063,2015,7,20155.999379930072,27839.897531600916,72
U0063,2015,8,28363.22470992405,27806.507696843644,10
U0063,2015,9,27655.50923111649,18113.34625672546,79
U0063,2015,10,31779.181620672258,17849.841379917783,62
U0063,2015,11,28239.648573182207,18069.52879672746,72
U0063,2015,12,36575.095171447174,13366.396162330846,50
U0063,2016,1,43647.52595824226,12850.306457490118,64
U0063,2016,2,33589.73086418258,23546.639135408674,56
U0063,2016,3,23632.71085084395,26983.13754470599,42
U0063,2016,4,44398.892073491596,23251.208671795386,34
U0063,2016,5,20996.620100623415,32322.314134935317,76
U0063,2016,6,20796.06569901848,22624.34887216114,36
U0063,2016,7,24470.46650529096,16673.432173707406,31
U0063,2016,8,35943.38929947029,25996.600365688188,52
U0063,2016,9,17943.7632767426,26718.35821313371,39
U0063,2016,10,36614.226733230666,14961.660285004904,47
U0063,2016,11,24629.05760079876,18254.038942844112,53
U0063,2016,12,32439.604126250066,9111.15075125857,22
U0063,2017,1,45043.92468737975,10626.397010758097,42
U0063,2017,2,24228.629802447005,22263.678265937906,52
U0063,2017,3,35665.18282221879,23933.245181918595,51
U0063,2017,4,22372.086665833063,12881.399930710439,65
U0063,2017,5,37033.202444929506,16287.920484644352,10
U0063,2017,6,46514.97461505365,15701.781808673739,63
U0063,2017,7,25324.529207487547,9094.024129746176,30
U0063,2017,8,30216.07709155891,12055.528689923565,29
U0063,2017,9,31622.691737469628,12970.041109987545,47
U0063,2017,10,26850.49594807792,17505.87949872756,73
U0063,2017,11,19738.055710713073,20724.60282142879,33
U0063,2017,12,20210.953452513426,14783.55948756796,27
U0063,2018,1,33231.476348827906,17990.759377339415,74
U0063,2018,2,31005.91868886379,24817.08348745802,49
U0063,2018,3,44390.14240430909,21788.649136625332,37
U0063,2018,4,28141.391261275257,25583.629100569044,24
U0063,2018,5,32262.392124426624,24316.85378120939,58
U0063,2018,6,24580.54432867029,28752.38029218277,19
U0063,2018,7,31212.33937188647,29516.973905985127,45
U0063,2018,8,33216.63032521495,31245.04002646512,37
U0063,2018,9,31043.624579996263,22581.20217553065,26
U0063,2018,10,32158.178190344825,7396.666426528759,58
U0063,2018,11,35686.085644270264,24111.124937298027,45
U0063,2018,12,18341.89761000518,24128.44170648828,35
U0063,2019,1,24613.31212199541,11503.120087110368,46
U0063,2019,2,45371.768632598534,26609.826563830928,41
U0063,2019,3,18558.407694239777,16754.287213585132,64
U0063,2019,4,26922.906910615482,14276.522959312733,13
U0063,2019,5,27087.88069872034,27112.796242233577,30
U0063,2019,6,51390.97423344357,25396.13216596001,59
U0063,2019,7,31538.390961205954,20687.29182027021,18
U0063,2019,8,36022.430831607024,26113.649355199173,69
U0063,2019,9,27831.870626070955,18287.570358418718,38
U0063,2019,10,31992.32471610413,14989.80129773082,25
U0063,2019,11,34249.80480729288,18392.921466007745,37
U0063,2019,12,42217.82673016144,18821.61910810877,12
U0063,2020,1,21643.2638095869,18138.345461712153,24
U0063,2020,2,39335.975126151185,23067.023286871005,36
U0063,2020,3,36629.61444655463,21623.697619188843,21
U0063,2020,4,47752.35750344256,13291.525966271556,59
U0063,2020,5,37788.37891839219,19062.360505993205,71
U0063,2020,6,13143.599950210806,15891.070980186252,69
U0063,2020,7,35488.87767146435,16933.145899149942,15
U0063,2020,8,13365.79022786567,13023.044010677484,56
U0063,2020,9,36034.50685457059,23964.11132836012,40
U0063,2020,10,35028.751137370775,25008.378200148076,26
U0063,2020,11,30212.335522912836,33184.0218200956,43
U0063,2020,12,37380.349437051016,28483.119277070313,28
U0063,2021,1,29354.96371681063,27500.56298394639,62
U0063,2021,2,22516.788582285328,13747.26342224269,27
U0063,2021,3,39858.32472928048,25516.932120654496,52
U0063,2021,4,36379.96073064978,17519.05892029923,46
U0063,2021,5,24369.898573177925,23431.699350682113,44
U0063,2021,6,27575.840307009483,15170.999481421044,39
U0063,2021,7,27616.943073135728,20640.062721099857,56
U0063,2021,8,22626.122280655592,23405.353993903,68
U0063,2021,9,44766.94713795016,20622.20457500058,18
U0063,2021,10,18446.457019935522,22436.472852131174,54
U0063,2021,11,22439.891556063125,12500.127798142794,57
U0063,2021,12,33310.370767517896,15329.452829780445,25
U0063,2022,1,16478.475911179783,22096.9546062447,63
U0063,2022,2,38040.1659282819,23271.964744286794,21
U0063,2022,3,31448.741054181646,23464.598254012817,50
U0063,2022,4,42845.443748864906,24987.80510004961,59
U0063,2022,5,26776.260713572763,16842.668164705072,69
U0063,2022,6,28366.211514998446,14548.659851747694,69
U0063,2022,7,17737.555500513485,10916.1213870512,40
U0063,2022,8,29935.095566444197,22150.17791328225,47
U0063,2022,9,27854.4642839774,17672.214396205127,51
U0063,2022,10,35479.55773083372,20073.123433975532,79
U0063,2022,11,24512.0427343892,26059.211476175344,29
U0063,2022,12,29704.798154694552,21499.264485617525,60
U0063,2023,1,18053.252586337712,14813.766038729875,45
U0063,2023,2,33474.41325889842,24915.720726266107,67
U0063,2023,3,26273.147237382662,12090.225074608517,47
U0063,2023,4,27301.060870610585,16376.534158950699,72
U0063,2023,5,30016.269337869995,20790.137616512668,70
U0063,2023,6,22845.816037648994,31966.264522193796,43
U0063,2023,7,42060.40978492311,18329.934776728573,50
U0063,2023,8,28329.56726997036,20273.75384741369,64
U0063,2023,9,25106.15022688581,10111.62033354552,13
U0063,2023,10,27293.81095274675,20903.198266295098,77
U0063,2023,11,28238.306126027717,22152.00691818389,20
U0063,2023,12,27931.248926498934,22885.001190041097,71
U0063,2024,1,33675.674330473536,14950.177318039227,68
U0063,2024,2,28098.653093619054,18930.485516402972,79
U0063,2024,3,25322.216038036357,9530.251502879792,40
U0063,2024,4,35960.91790091948,18833.346540265127,12
U0063,2024,5,34483.54472101372,23416.271783940898,73
U0063,2024,6,29468.32360477339,21473.00097183203,17
U0063,2024,7,32683.107796251566,21555.011909854125,68
U0063,2024,8,33675.83437033548,8560.02880646638,46
U0063,2024,9,13334.061507674762,19370.853517174026,75
U0063,2024,10,44805.61190422324,17104.00256236716,33
U0063,2024,11,27777.21914948504,20791.03026365961,76
U0063,2024,12,8198.955522297449,10194.750796986638,63
U0064,2015,1,22741.33542773855,28389.703063764377,48
U0064,2015,2,24661.88666766358,16063.395607078819,29
U0064,2015,3,31649.617633167927,20794.475940011955,71
U0064,2015,4,28751.895236023993,16108.282316076446,58
U0064,2015,5,32910.49581731716,23926.286471325442,36
U0064,2015,6,8483.156572537304,22889.93795966761,67
U0064,2015,7,18881.03625978753,26186.697579878786,36
U0064,2015,8,41711.67409361428,24215.790430481884,37
U0064,2015,9,19378.852603922915,23633.794650840213,72
U0064,2015,10,31165.266974599235,11270.57228932394,70
U0064,2015,11,30020.966215071847,21817.74100965192,57
U0064,2015,12,32316.865555174863,21166.32984800418,32
U0064,2016,1,36965.6003500927,14448.807426603695,10
U0064,2016,2,31572.219300109336,25295.079905646457,11
U0064,2016,3,31455.074349789018,20151.75650982469,41
U0064,2016,4,30149.093239820977,27300.521874124177,29
U0064,2016,5,34759.56778002661,14228.872591731351,51
U0064,2016,6,29033.994155242406,37664.94377205348,16
U0064,2016,7,17803.75238163061,25935.88450945439,68
U0064,2016,8,25049.173484830102,22402.516053483585,33
U0064,2016,9,37689.683812081756,29510.458567860176,31
U0064,2016,10,13683.727951806162,35054.679618869195,77
U0064,2016,11,25797.928476882105,17651.529747530032,14
U0064,2016,12,35272.96577522759,21246.48983642694,24
U0064,2017,1,40239.807417880234,16968.715602564807,26
U0064,2017,2,22423.023160098393,14864.805178297182,34
U0064,2017,3,23943.97284088199,13477.616569303591,75
U0064,2017,4,30063.78180988193,15034.114114502823,76
U0064,2017,5,30215.103620074206,20264.65531666021,53
U0064,2017,6,22493.638736424648,11322.81102039291,72
U0064,2017,7,43252.88543946543,23992.83282707246,27
U0064,2017,8,37131.47641074269,22287.664937631675,28
U0064,2017,9,37378.78994694981,18080.077859816807,10
U0064,2017,10,32928.30288598124,27639.944891488118,49
U0064,2017,11,35252.80333880058,23362.455612630834,23
U0064,2017,12,43732.20160810674,15494.99778585023,18
U0064,2018,1,31070.252855087874,22005.12100171427,68
U0064,2018,2,28183.19804378427,18642.886667706916,10
U0064,2018,3,25911.885433725503,11668.646839726893,51
U0064,2018,4,26859.999101109064,23981.35195164473,79
