user_id,year,month,age,employment_type,residence_type,city_tier,monthly_income,income_sources_count,income_std_6m,salary_day_variance,monthly_spending,discretionary_spend_ratio,essential_spend_ratio,spending_volatility,balance_low_days,utility_bill_amount,utility_payment_ratio,utility_delay_days,bill_payment_consistency,bnpl_usage_count,bnpl_on_time_ratio,microloan_count,microloan_repayment_ratio,monthly_sales,sales_growth_rate,cashflow_variance,business_expense_ratio,late_payment_events,missed_payment_events,financial_stress_index
U2215,2026,6,41.0,business,owned,tier3,64218.73,4.0,4891.072167293349,1.0,53852.72,0.58,0.66,0.22,1.0,,0.69,,0.63,4.0,0.64,3.0,0.59,29522.0,0.12,0.32,0.8,1.0,2.0,0.36
U2215,2026,7,41.0,business,owned,tier3,45441.57,2.0,3933.833517719213,,28657.67,,0.76,0.1,0.0,2658.0,0.83,6.0,0.83,0.0,,4.0,0.61,,0.08,0.31,0.36,4.0,3.0,0.86
U2215,2026,8,41.0,business,,tier3,,4.0,4542.211226917763,,24263.84,0.28,,0.22,1.0,,0.88,2.0,0.82,3.0,0.76,1.0,,88633.0,-0.02,0.24,0.5,4.0,1.0,
U2215,2026,9,,business,owned,tier3,74216.33,2.0,5467.87333465864,1.0,25161.21,0.58,0.45,0.06,8.0,2823.0,0.64,8.0,0.73,4.0,0.59,,,85125.0,0.28,,0.59,,,0.96
U2215,2026,10,41.0,business,,tier3,54754.29,4.0,269.97065132570077,0.0,29740.71,,0.52,,2.0,1613.0,0.74,2.0,0.71,5.0,0.6,3.0,0.51,243842.0,0.35,0.51,0.4,,,0.12
U2215,2026,11,41.0,,owned,tier3,,,3460.9039215718512,5.0,42985.72,0.22,0.4,,7.0,1503.0,0.79,7.0,,1.0,0.75,2.0,,183628.0,-0.09,0.4,0.61,0.0,1.0,0.5
U2215,2026,12,41.0,business,owned,tier3,51689.45,2.0,5159.251478978874,5.0,,0.27,0.62,0.21,8.0,4983.0,,8.0,0.68,5.0,0.9,,0.54,,-0.13,0.46,,1.0,0.0,0.48
U2216,2026,1,43.0,self_employed,rented,,36676.38,4.0,,5.0,,0.23,0.74,0.32,1.0,1782.0,,8.0,0.71,,0.72,4.0,0.54,0.0,-0.13,0.37,0.4,1.0,,0.89
U2216,2026,2,43.0,self_employed,rented,tier2,33582.37,1.0,,1.0,,0.26,0.74,0.26,6.0,4491.0,0.85,1.0,0.5,5.0,0.81,,0.65,0.0,0.38,0.26,0.51,1.0,0.0,0.3
U2216,2026,3,43.0,self_employed,rented,tier2,45629.49,1.0,,1.0,30130.1,0.55,0.52,0.22,6.0,2196.0,0.72,8.0,0.64,1.0,0.91,2.0,0.74,0.0,,0.45,0.37,0.0,1.0,0.66
U2216,2026,4,43.0,,rented,tier2,47683.74,4.0,6621.728949336042,6.0,25221.78,0.22,0.51,,1.0,1074.0,,0.0,0.52,,0.99,3.0,0.92,0.0,0.02,0.39,0.36,2.0,1.0,0.63
U2216,2026,5,43.0,,rented,tier2,,4.0,6305.291688145011,6.0,12565.4,,0.79,,3.0,4666.0,0.91,8.0,0.82,,,,0.98,,0.19,,0.39,4.0,,
U2216,2026,6,43.0,self_employed,,tier2,44253.62,2.0,3008.1814545455445,3.0,21934.84,0.25,0.42,0.16,5.0,1420.0,0.83,2.0,0.7,,0.75,,0.78,0.0,0.2,0.29,0.59,2.0,,0.55
U2216,2026,7,,self_employed,rented,tier2,47447.89,3.0,5118.138184109078,7.0,23083.7,0.4,0.63,0.08,3.0,2503.0,0.98,6.0,,3.0,,2.0,0.98,0.0,0.35,0.21,0.38,3.0,1.0,0.21
U2216,2026,8,43.0,self_employed,rented,tier2,45426.66,3.0,4801.6173282843965,3.0,,0.53,0.5,0.27,5.0,3300.0,0.75,4.0,,6.0,,4.0,1.0,0.0,0.27,0.24,0.38,3.0,3.0,0.61
U2216,2026,9,43.0,self_employed,rented,tier2,41997.33,3.0,7199.324451989079,4.0,29877.36,0.2,0.41,0.1,0.0,2389.0,0.92,3.0,0.57,5.0,0.89,,0.91,0.0,,0.58,0.44,0.0,,0.77
U2216,2026,10,43.0,self_employed,rented,tier2,36930.91,4.0,3161.7044968741466,,31078.33,0.32,0.54,,11.0,4468.0,0.74,5.0,0.71,0.0,0.84,4.0,0.81,0.0,-0.05,,,,2.0,0.12
U2216,2026,11,43.0,,rented,tier2,38834.06,2.0,7845.078412041354,,29838.69,0.41,0.76,,11.0,,0.61,8.0,,2.0,0.56,4.0,0.7,0.0,-0.18,,0.61,3.0,1.0,
U2216,2026,12,,self_employed,rented,tier2,51414.94,1.0,3958.237037260961,4.0,40290.9,,0.47,0.27,1.0,3116.0,0.62,8.0,0.99,1.0,0.58,4.0,,0.0,0.03,,0.4,4.0,3.0,0.2
U2217,2026,1,49.0,self_employed,owned,tier3,106490.65,1.0,7466.833472683337,,83129.23,0.59,0.71,0.24,10.0,,0.86,5.0,0.66,,0.87,,0.7,0.0,0.08,,,,1.0,0.22
U2217,2026,2,49.0,self_employed,owned,tier3,104031.81,3.0,7550.558393847968,3.0,,0.4,0.53,0.25,9.0,,0.89,4.0,0.51,4.0,0.53,0.0,0.91,0.0,-0.13,0.55,0.67,,3.0,0.56
U2217,2026,3,,,,tier3,,,4094.0355899212395,3.0,69473.19,0.37,0.7,0.12,4.0,4629.0,0.98,6.0,0.83,3.0,0.93,3.0,0.91,,0.26,0.29,0.46,1.0,1.0,0.25
U2217,2026,4,,self_employed,owned,,,3.0,8307.403366273182,2.0,66265.84,,,0.12,11.0,5280.0,0.88,0.0,0.78,3.0,0.95,0.0,0.95,0.0,0.12,0.17,,2.0,2.0,0.47
U2217,2026,5,49.0,self_employed,owned,tier3,80092.7,4.0,6681.377938376551,2.0,48747.97,,0.57,0.16,4.0,3772.0,,8.0,0.64,,0.55,3.0,0.88,0.0,0.24,0.4,0.77,1.0,0.0,0.12
U2217,2026,6,49.0,self_employed,owned,tier3,97683.15,3.0,1956.7130875400908,0.0,85331.72,,0.57,0.35,9.0,5604.0,0.78,,0.58,2.0,0.89,,0.57,0.0,-0.1,0.47,0.6,0.0,1.0,0.72
U2217,2026,7,49.0,self_employed,owned,tier3,,3.0,5497.122914310858,,45359.67,0.58,0.61,0.22,7.0,3850.0,,5.0,0.74,0.0,0.84,,0.7,0.0,0.19,0.26,0.64,4.0,1.0,0.67
U2217,2026,8,49.0,self_employed,owned,tier3,98512.42,3.0,7298.105070362996,,46769.12,,0.71,0.26,11.0,2149.0,,,,5.0,0.69,2.0,0.81,0.0,0.05,0.17,,4.0,1.0,0.52
U2217,2026,9,49.0,self_employed,owned,tier3,97790.77,3.0,4392.118172171897,3.0,49450.58,0.53,0.46,0.16,10.0,1880.0,0.91,2.0,0.81,2.0,0.68,1.0,0.97,0.0,-0.16,0.31,0.43,1.0,3.0,0.87
U2217,2026,10,,self_employed,owned,tier3,105256.67,1.0,7030.810225942441,2.0,43933.11,0.54,0.6,0.18,6.0,2093.0,0.94,5.0,,1.0,0.64,4.0,0.86,0.0,0.21,0.41,,2.0,2.0,0.85
U2217,2026,11,49.0,self_employed,owned,tier3,,4.0,3617.389980623366,1.0,40084.89,0.29,0.5,0.15,1.0,2898.0,0.77,8.0,0.92,1.0,1.0,0.0,0.9,0.0,0.2,0.58,0.7,,3.0,0.75
U2217,2026,12,49.0,self_employed,owned,,104893.39,1.0,,6.0,50117.81,0.52,0.45,0.3,2.0,1234.0,0.89,6.0,0.87,5.0,,,0.63,0.0,0.36,0.45,0.78,,,0.22
U2218,2026,1,,salaried,rented,tier2,38892.66,2.0,,7.0,30040.5,0.28,0.66,,,1433.0,0.97,8.0,1.0,3.0,0.88,,0.53,0.0,,0.18,0.73,4.0,,0.6
U2218,2026,2,25.0,salaried,rented,tier2,34778.12,1.0,,0.0,21364.38,0.3,0.42,0.33,7.0,1775.0,0.62,,0.58,,0.56,4.0,0.69,0.0,0.06,,0.72,4.0,3.0,0.71
U2218,2026,3,25.0,salaried,rented,tier2,,,6048.023113584839,,34439.98,,0.5,,11.0,5344.0,,6.0,0.76,,0.99,3.0,0.84,0.0,-0.04,0.14,0.53,,1.0,0.24
U2218,2026,4,25.0,salaried,rented,tier2,27775.75,4.0,3918.7192907840463,,11891.45,0.26,0.68,0.28,10.0,4826.0,0.75,2.0,0.63,1.0,0.57,3.0,0.6,0.0,0.02,0.51,0.73,2.0,0.0,0.79
U2218,2026,5,25.0,salaried,rented,tier2,27712.24,2.0,7058.062557655082,3.0,14393.73,0.28,0.45,0.34,,2953.0,0.97,,0.64,2.0,0.5,2.0,0.9,0.0,,0.24,0.7,4.0,0.0,0.53
U2218,2026,6,25.0,,rented,,28218.38,2.0,3359.6709268390628,1.0,18729.54,0.46,0.73,0.08,,,0.73,5.0,0.65,0.0,0.52,,0.8,0.0,-0.03,0.23,0.8,1.0,1.0,0.54
U2218,2026,7,25.0,salaried,rented,tier2,39235.3,,5167.390982199912,3.0,14941.13,0.59,0.69,0.3,0.0,5203.0,0.84,1.0,0.61,6.0,0.97,0.0,0.74,0.0,-0.15,0.49,0.7,3.0,0.0,0.18
U2218,2026,8,25.0,salaried,rented,tier2,41409.15,4.0,4977.324272372019,1.0,,,0.61,,5.0,2440.0,0.83,3.0,0.69,1.0,0.57,0.0,0.63,0.0,0.27,,,1.0,2.0,0.13
U2218,2026,9,25.0,salaried,rented,tier2,35780.2,,7560.741388215539,,15607.26,,0.69,0.31,1.0,2354.0,,7.0,0.72,0.0,0.86,0.0,0.86,,-0.18,0.43,0.54,,2.0,0.22
U2218,2026,10,25.0,salaried,rented,,40006.32,2.0,3056.3605041757664,4.0,11401.73,0.53,0.59,,3.0,3960.0,0.6,1.0,,,0.94,,,,0.12,0.17,0.54,0.0,,0.29
U2218,2026,11,25.0,salaried,rented,tier2,43171.09,,5375.888842758151,7.0,19972.09,0.55,0.64,0.27,12.0,5668.0,0.67,0.0,0.96,6.0,0.87,3.0,0.89,0.0,0.04,,0.54,0.0,2.0,
U2218,2026,12,25.0,salaried,rented,tier2,40869.22,3.0,2755.099292916102,2.0,25735.47,0.3,0.64,0.21,,4829.0,0.67,7.0,0.88,,0.75,1.0,0.67,,0.11,,0.66,4.0,1.0,0.35
U2219,2026,1,28.0,salaried,owned,tier2,98009.85,,5869.688923220483,7.0,57088.33,0.36,0.76,0.25,12.0,5775.0,0.63,5.0,0.53,6.0,0.87,0.0,,0.0,0.05,0.14,0.52,2.0,1.0,1.0
U2219,2026,2,28.0,salaried,owned,tier2,88676.52,4.0,,1.0,41401.12,0.47,0.43,0.31,4.0,1174.0,0.82,4.0,0.81,4.0,0.77,3.0,0.96,,0.1,0.1,0.8,0.0,1.0,0.56
U2219,2026,3,28.0,salaried,owned,tier2,86928.98,2.0,7084.543195043402,1.0,,0.42,0.76,0.11,,,0.85,8.0,0.67,4.0,0.66,2.0,0.66,0.0,0.24,0.24,0.31,3.0,,0.2
U2219,2026,4,,salaried,,tier2,113372.52,3.0,7385.914233794037,1.0,101864.84,0.24,0.6,0.21,10.0,,0.65,8.0,,0.0,0.92,3.0,0.83,0.0,0.1,0.37,0.31,3.0,,0.65
U2219,2026,5,28.0,salaried,,tier2,95046.52,,1233.9594725208026,6.0,34190.86,0.21,0.7,,5.0,3892.0,0.91,0.0,0.63,5.0,0.8,0.0,0.81,0.0,0.22,0.41,,,0.0,0.76
U2219,2026,6,28.0,,,tier2,109417.19,1.0,8563.21450940594,7.0,74932.91,0.38,0.53,,6.0,2158.0,0.87,,,5.0,0.96,3.0,,0.0,-0.1,0.34,0.78,1.0,0.0,
U2219,2026,7,28.0,,owned,tier2,98555.46,4.0,7025.047580926703,3.0,77914.98,0.25,0.7,0.29,11.0,1569.0,0.71,0.0,0.96,3.0,0.93,0.0,0.95,0.0,,0.23,0.7,1.0,,0.32
U2219,2026,8,28.0,salaried,owned,tier2,,4.0,4195.738706656833,4.0,,0.33,0.42,0.23,0.0,3618.0,0.86,5.0,0.74,6.0,0.81,3.0,0.9,0.0,-0.09,0.48,,,3.0,0.68
U2219,2026,9,28.0,salaried,owned,,103379.48,4.0,4591.865407825577,1.0,,,0.52,0.32,,4995.0,,0.0,,5.0,0.95,4.0,0.87,0.0,,0.58,0.32,1.0,,0.12
U2219,2026,10,28.0,salaried,owned,tier2,98102.22,2.0,2072.463804403867,0.0,68096.96,0.3,0.41,,8.0,4890.0,0.81,3.0,0.52,3.0,0.6,4.0,0.96,0.0,0.32,0.4,0.45,2.0,3.0,0.87
U2219,2026,11,,salaried,owned,tier2,103081.83,4.0,3302.0098026948863,2.0,41205.35,0.5,0.49,,,3196.0,0.68,5.0,0.85,6.0,0.78,0.0,0.92,0.0,,0.15,0.37,4.0,2.0,0.51
U2219,2026,12,28.0,salaried,owned,tier2,96373.98,1.0,,5.0,53143.42,0.46,0.48,0.07,5.0,3664.0,0.92,0.0,0.74,0.0,0.66,0.0,0.56,0.0,0.16,0.11,0.6,3.0,2.0,0.44
U2220,2026,1,,business,rented,tier1,92512.45,3.0,7396.040416161288,,61657.31,0.53,0.56,0.29,5.0,,0.9,5.0,0.76,0.0,0.93,3.0,0.57,30430.0,0.27,0.13,,0.0,3.0,0.64
U2220,2026,2,,business,rented,tier1,92410.64,4.0,7138.637583682396,4.0,73255.34,0.57,0.51,0.15,2.0,2891.0,0.94,,,6.0,0.61,0.0,0.53,106658.0,0.26,0.33,0.56,0.0,1.0,0.85
U2220,2026,3,23.0,business,rented,tier1,113428.44,1.0,1045.4308186666537,2.0,71853.0,0.2,,0.26,10.0,5190.0,0.85,6.0,0.73,3.0,0.9,2.0,0.87,,0.14,0.49,0.42,,0.0,
U2220,2026,4,,business,,tier1,,1.0,7719.14411746849,5.0,49830.77,0.29,0.71,0.18,9.0,1715.0,,0.0,0.71,5.0,,1.0,0.8,227020.0,0.35,0.55,0.33,,0.0,0.78
U2220,2026,5,23.0,business,,tier1,100865.89,3.0,3622.662523268855,7.0,76503.31,0.37,0.45,0.29,3.0,1035.0,0.61,5.0,0.59,3.0,0.58,3.0,0.75,,,,0.43,0.0,1.0,0.88
U2220,2026,6,,business,rented,tier1,95899.61,2.0,9731.760506354392,3.0,55746.16,,0.68,0.06,4.0,5600.0,,,0.97,5.0,0.6,2.0,0.58,69840.0,,0.28,0.73,2.0,2.0,0.51
U2220,2026,7,23.0,,rented,,87011.82,1.0,6759.325269885219,5.0,41603.48,0.48,0.44,,3.0,4845.0,0.71,,,6.0,0.77,0.0,0.8,63714.0,0.05,0.42,0.47,4.0,0.0,
U2220,2026,8,23.0,business,rented,tier1,100132.3,2.0,5482.878824637869,4.0,60363.57,0.35,0.53,0.24,2.0,1413.0,0.73,5.0,,6.0,0.63,0.0,0.58,191638.0,0.3,0.45,0.6,4.0,0.0,0.74
U2220,2026,9,23.0,business,rented,tier1,98767.33,3.0,7340.6184411234135,5.0,50775.67,,0.41,0.29,11.0,1605.0,0.61,,0.65,5.0,0.91,2.0,0.81,12597.0,0.27,0.11,0.62,3.0,,
U2220,2026,10,23.0,business,rented,tier1,,2.0,,1.0,41641.01,0.27,0.58,0.11,,2456.0,0.97,6.0,,0.0,,4.0,0.56,63714.0,,0.14,0.63,2.0,2.0,
U2220,2026,11,,business,rented,tier1,118579.49,2.0,,6.0,58623.75,0.37,0.73,0.16,7.0,2699.0,0.64,4.0,0.76,0.0,0.92,1.0,0.83,174362.0,-0.17,0.19,0.75,2.0,0.0,0.36
U2220,2026,12,,business,,tier1,92554.79,4.0,7473.568491076177,3.0,46179.84,0.32,,0.29,7.0,875.0,0.78,,0.72,5.0,0.56,0.0,1.0,165464.0,0.25,0.2,0.34,2.0,,
U2221,2026,1,59.0,,owned,tier1,94798.6,3.0,5362.237262505132,3.0,,0.59,0.41,,4.0,5002.0,0.76,6.0,0.92,6.0,0.84,0.0,0.55,0.0,0.11,0.28,0.69,2.0,3.0,0.38
U2221,2026,2,59.0,self_employed,owned,,103019.41,2.0,9176.80861130547,4.0,88508.86,0.36,0.77,0.18,0.0,,,8.0,0.82,0.0,,,0.72,0.0,0.27,0.5,0.76,3.0,2.0,0.15
U2221,2026,3,59.0,self_employed,owned,tier1,114593.3,,5194.132003868318,,57370.39,0.44,0.48,0.35,9.0,,0.82,6.0,0.71,0.0,0.89,0.0,0.98,0.0,0.37,0.19,,4.0,1.0,0.2
U2221,2026,4,59.0,self_employed,owned,tier1,126226.27,4.0,7303.576155024098,6.0,107774.32,0.36,0.72,0.23,11.0,3389.0,,4.0,,3.0,0.96,4.0,0.99,,-0.09,0.5,0.36,0.0,2.0,0.63
U2221,2026,5,59.0,self_employed,owned,,103151.43,,5787.644763719565,,88450.19,0.49,0.65,0.14,12.0,,0.69,5.0,0.83,1.0,0.55,0.0,0.94,,0.39,0.13,0.45,,,0.94
U2221,2026,6,,self_employed,owned,tier1,96999.82,3.0,3644.4887914227747,2.0,38787.96,0.23,0.63,0.33,3.0,5877.0,0.71,4.0,0.52,6.0,0.67,0.0,0.85,0.0,,0.52,,1.0,2.0,0.82
U2221,2026,7,59.0,self_employed,owned,tier1,115754.03,,6831.966506199181,,100061.7,0.53,0.41,0.32,5.0,3466.0,0.63,4.0,0.64,3.0,0.64,2.0,0.95,0.0,,,0.8,1.0,0.0,0.81
U2221,2026,8,59.0,self_employed,owned,tier1,106029.04,2.0,3527.2526735127967,2.0,38237.84,0.4,0.69,0.06,8.0,2739.0,0.65,2.0,0.59,6.0,0.68,2.0,0.96,0.0,-0.04,0.4,0.78,4.0,,0.56
U2221,2026,9,59.0,self_employed,owned,tier1,115922.82,2.0,6623.322083500075,3.0,59859.26,0.2,0.61,0.3,2.0,4291.0,0.87,2.0,0.55,0.0,0.92,1.0,0.85,0.0,0.02,,0.68,,0.0,0.97
U2221,2026,10,59.0,self_employed,owned,tier1,112320.67,2.0,4573.532424235039,0.0,54385.19,0.33,0.67,0.13,11.0,1152.0,0.96,0.0,0.95,4.0,0.7,3.0,,0.0,-0.04,0.16,0.44,,2.0,0.36
U2221,2026,11,59.0,self_employed,owned,,101806.25,2.0,3615.1981801944166,6.0,87403.49,0.56,,0.25,0.0,2331.0,0.85,2.0,0.89,5.0,,1.0,0.55,0.0,0.16,0.3,0.6,4.0,1.0,0.63
U2221,2026,12,,self_employed,,tier1,,3.0,2374.0942125093266,1.0,57932.87,,0.54,0.25,3.0,4857.0,0.97,,0.86,5.0,0.59,0.0,,,0.22,0.58,0.35,2.0,,0.37
U2222,2026,1,28.0,self_employed,,tier3,41307.21,3.0,6239.450890795413,7.0,34406.39,0.28,0.74,,7.0,1798.0,,7.0,0.77,0.0,0.61,4.0,0.85,0.0,,0.44,0.51,4.0,2.0,0.34
U2222,2026,2,28.0,self_employed,rented,tier3,,3.0,8402.320323482965,,26073.34,0.46,0.62,0.08,6.0,2253.0,0.69,2.0,0.72,3.0,0.59,4.0,0.51,0.0,0.02,0.27,0.6,0.0,1.0,0.61
U2222,2026,3,28.0,self_employed,rented,tier3,48627.73,2.0,3382.3129074779145,4.0,14616.04,0.35,0.59,,10.0,5717.0,,0.0,0.6,5.0,,2.0,,0.0,0.31,0.24,0.78,2.0,0.0,0.64
U2222,2026,4,28.0,,rented,tier3,45625.79,1.0,,6.0,22830.23,0.23,0.63,0.22,9.0,,0.8,6.0,0.72,,0.61,1.0,0.53,0.0,0.3,0.27,0.35,2.0,2.0,0.72
U2222,2026,5,28.0,self_employed,rented,tier3,45906.09,4.0,1522.3798299142354,,41266.24,0.58,0.73,0.11,2.0,3280.0,,3.0,0.84,1.0,0.8,4.0,0.99,0.0,0.37,0.16,0.39,,2.0,0.67
U2222,2026,6,,self_employed,rented,tier3,45341.79,2.0,4204.27896280513,4.0,18562.81,,0.44,0.08,12.0,904.0,0.65,0.0,0.55,1.0,,0.0,0.52,0.0,0.02,0.28,0.33,0.0,1.0,0.86
U2222,2026,7,28.0,self_employed,rented,tier3,35648.78,4.0,4912.13950710368,4.0,17137.23,,,,7.0,5224.0,,6.0,,5.0,0.72,0.0,0.75,,0.07,,0.47,,1.0,0.89
U2222,2026,8,,self_employed,rented,tier3,44351.99,2.0,2472.5558610419203,0.0,23040.66,,0.45,0.33,12.0,3922.0,0.7,1.0,0.68,,,2.0,0.92,0.0,0.01,,,0.0,3.0,0.42
U2222,2026,9,28.0,self_employed,rented,tier3,35346.38,2.0,3795.4139402263154,3.0,30985.7,0.31,0.51,0.31,8.0,3499.0,0.79,5.0,0.83,2.0,0.7,,0.6,,-0.04,0.15,0.68,4.0,,0.65
U2222,2026,10,28.0,self_employed,rented,tier3,51886.69,1.0,,4.0,37343.84,0.59,,0.3,7.0,3386.0,0.66,6.0,0.92,0.0,0.96,1.0,0.88,0.0,-0.16,0.58,0.77,3.0,3.0,0.93
U2222,2026,11,,self_employed,rented,,47367.4,2.0,3524.8791147148777,0.0,36911.2,0.39,0.7,0.19,7.0,3498.0,0.63,,0.62,,,1.0,,0.0,0.28,0.52,0.71,1.0,3.0,0.9
U2222,2026,12,28.0,self_employed,,tier3,50036.54,,5786.072760110153,4.0,41266.82,,0.54,0.2,3.0,3738.0,0.81,6.0,0.56,3.0,0.71,2.0,0.55,0.0,-0.18,0.34,0.6,,,0.74
U2223,2026,1,45.0,,rented,tier2,,1.0,3985.9775276652704,3.0,60549.37,0.28,0.48,,4.0,4966.0,0.7,2.0,0.75,0.0,0.56,1.0,0.96,63465.0,0.12,0.37,,4.0,0.0,0.66
U2223,2026,2,45.0,business,rented,tier2,119803.75,2.0,4765.903668103755,,103456.23,,0.75,0.09,,5370.0,,5.0,0.89,,0.79,3.0,0.55,81823.0,,0.32,0.76,,2.0,
U2223,2026,3,45.0,business,rented,tier2,116553.37,3.0,4798.413477959054,7.0,80049.49,0.46,0.66,0.22,9.0,3947.0,,3.0,0.58,4.0,,3.0,0.95,36537.0,,,0.36,4.0,3.0,
U2223,2026,4,45.0,business,rented,tier2,,3.0,7570.357279065446,1.0,,0.37,0.69,0.2,5.0,,0.62,6.0,0.69,1.0,0.95,1.0,0.59,243753.0,-0.09,0.28,0.31,,2.0,0.65
U2223,2026,5,45.0,business,rented,tier2,,2.0,5337.193857563866,,102274.24,0.24,0.71,0.27,,,,5.0,0.58,0.0,0.99,3.0,0.5,29393.0,,0.33,,2.0,,0.29
U2223,2026,6,45.0,,rented,tier2,103678.58,1.0,3772.033858340287,7.0,92045.74,0.23,0.56,0.08,2.0,2108.0,0.73,7.0,0.96,6.0,0.79,4.0,,227297.0,,0.2,0.53,2.0,1.0,0.8
U2223,2026,7,,business,rented,tier2,117388.18,3.0,4447.5048384516,4.0,,0.24,0.78,0.3,0.0,5555.0,0.79,,0.95,,0.79,,0.75,77850.0,0.18,0.49,0.52,3.0,2.0,0.52
U2223,2026,8,45.0,business,rented,tier2,110937.67,4.0,,,92867.98,0.58,0.7,0.34,2.0,,,5.0,0.91,1.0,0.68,2.0,0.72,160133.0,-0.09,0.37,,0.0,1.0,0.49
U2223,2026,9,45.0,business,rented,tier2,103796.16,3.0,4028.0315982798875,6.0,28822.79,0.37,,0.2,6.0,858.0,0.83,8.0,0.93,5.0,0.69,0.0,,102824.0,0.22,0.13,,2.0,2.0,0.71
U2223,2026,10,45.0,,rented,tier2,123139.53,,5703.692744523968,2.0,75762.65,0.33,0.78,0.19,2.0,3765.0,,3.0,0.51,2.0,,4.0,0.92,147092.0,0.25,0.49,0.52,1.0,2.0,0.16
U2223,2026,11,45.0,business,rented,tier2,,3.0,2801.6850811809395,0.0,84400.21,0.51,0.76,0.13,0.0,1145.0,0.74,3.0,0.97,3.0,0.71,0.0,0.65,47258.0,0.02,0.33,0.35,3.0,3.0,0.46
U2223,2026,12,45.0,business,rented,tier2,,1.0,6661.965132175813,3.0,57642.98,0.35,0.67,0.06,,1884.0,0.93,3.0,,6.0,0.52,4.0,,69350.0,-0.04,,0.43,,1.0,0.27
U2224,2026,1,,business,rented,tier2,67770.96,3.0,4348.122442639695,5.0,45162.58,,0.8,0.22,7.0,4600.0,,5.0,0.59,,,4.0,0.59,182028.0,0.17,,0.47,4.0,1.0,0.62
U2224,2026,2,53.0,business,,,62797.21,1.0,4349.107819263224,6.0,36631.91,0.57,,0.33,5.0,2828.0,0.72,5.0,0.97,5.0,,4.0,0.59,176546.0,-0.07,,,2.0,2.0,0.65
U2224,2026,3,53.0,,rented,,66399.19,1.0,,3.0,19604.64,0.57,0.59,0.11,10.0,5402.0,0.98,6.0,,3.0,0.91,3.0,0.72,35053.0,0.27,0.16,0.51,1.0,2.0,0.56
U2224,2026,4,53.0,,rented,,,3.0,4205.658764091788,,35112.36,,0.47,0.27,8.0,,0.84,2.0,0.58,3.0,0.61,1.0,0.57,28015.0,0.37,0.37,0.46,3.0,3.0,
U2224,2026,5,,business,rented,tier2,72148.23,,3206.891476255621,5.0,64199.88,0.5,0.55,,3.0,2882.0,0.85,4.0,0.87,6.0,,2.0,0.92,91176.0,0.08,0.25,0.57,1.0,2.0,0.25
U2224,2026,6,53.0,business,rented,,55038.18,2.0,3562.261277515204,5.0,17517.7,0.52,0.49,0.11,1.0,1250.0,,8.0,,1.0,0.8,0.0,0.77,82380.0,,0.54,0.69,2.0,2.0,0.84
U2224,2026,7,53.0,business,rented,tier2,,,8285.253122383712,0.0,37602.19,0.45,0.43,0.2,7.0,,0.88,1.0,0.96,4.0,0.9,3.0,0.63,19243.0,-0.06,0.6,0.76,2.0,2.0,0.37
U2224,2026,8,53.0,business,rented,tier2,38837.62,3.0,4709.9769591803,7.0,21224.74,0.38,0.47,0.08,,5821.0,,1.0,0.6,6.0,0.59,3.0,0.92,52387.0,,0.25,0.31,4.0,2.0,0.2
U2224,2026,9,53.0,business,rented,tier2,66389.93,,,5.0,,0.24,0.44,0.32,9.0,,0.72,8.0,0.51,0.0,,2.0,0.59,66334.0,,0.14,0.39,,1.0,0.65
U2224,2026,10,53.0,business,,tier2,58360.98,2.0,2932.203660885208,5.0,29533.94,0.57,0.48,0.06,5.0,3177.0,0.96,7.0,0.52,0.0,0.59,3.0,0.96,51348.0,-0.03,0.13,0.49,,1.0,0.35
U2224,2026,11,53.0,business,rented,tier2,53727.3,,,0.0,41554.56,0.42,0.4,,,3905.0,0.86,6.0,0.79,4.0,,2.0,0.6,38293.0,,,0.48,0.0,2.0,0.24
U2224,2026,12,53.0,business,rented,tier2,53980.96,4.0,,2.0,38709.44,0.52,0.65,0.2,7.0,2663.0,0.92,4.0,0.64,4.0,0.65,1.0,0.93,75488.0,,0.54,0.46,3.0,2.0,0.95
U2225,2026,1,27.0,salaried,rented,tier3,81979.41,2.0,9684.409775471939,4.0,50389.67,0.54,,0.22,7.0,2303.0,1.0,3.0,0.7,3.0,0.66,2.0,0.98,0.0,0.04,0.42,0.3,4.0,,0.19
U2225,2026,2,27.0,salaried,rented,tier3,80364.63,1.0,4911.585363638741,,49590.35,0.53,0.57,0.07,1.0,5076.0,0.93,0.0,0.65,1.0,0.91,2.0,0.53,,-0.14,0.23,,0.0,3.0,0.75
U2225,2026,3,27.0,salaried,rented,tier3,81549.88,2.0,3781.6133276761298,6.0,,0.32,0.61,0.18,9.0,1554.0,0.61,6.0,0.95,4.0,0.9,1.0,,0.0,0.38,0.28,,3.0,1.0,0.93
U2225,2026,4,27.0,salaried,rented,,,4.0,6341.886141102464,,66441.3,0.33,,0.23,,5430.0,0.71,1.0,0.7,6.0,0.82,3.0,0.5,,0.22,0.34,0.56,0.0,0.0,0.7
U2225,2026,5,27.0,salaried,rented,tier3,73617.38,,5540.222325080231,6.0,54528.45,,0.55,0.09,8.0,1816.0,0.99,4.0,0.6,0.0,0.87,2.0,0.88,0.0,0.23,0.38,0.39,,1.0,0.87
U2225,2026,6,27.0,salaried,rented,,80865.32,,8996.581768342541,,54152.46,0.51,0.48,0.32,2.0,5069.0,0.85,8.0,0.64,6.0,0.63,4.0,0.7,0.0,0.23,0.34,0.44,4.0,,0.58
